model,batch_size,sequence_length,result
MiniLM_multilingual,2,512,0.0058
MiniLM_multilingual,4,1,0.0056
MiniLM_multilingual,4,2,0.0061
MiniLM_multilingual,4,4,0.0061
MiniLM_multilingual,4,8,0.0060
MiniLM_multilingual,4,16,0.0060
MiniLM_multilingual,4,32,0.0060
MiniLM_multilingual,4,64,0.0058
MiniLM_multilingual,4,128,0.0058
MiniLM_multilingual,4,256,0.0058
MiniLM_multilingual,4,512,0.0076
MiniLM_multilingual,8,1,0.0056
MiniLM_multilingual,8,2,0.0061
MiniLM_multilingual,8,4,0.0061
MiniLM_multilingual,8,8,0.0060
MiniLM_multilingual,8,16,0.0060
MiniLM_multilingual,8,32,0.0058
MiniLM_multilingual,8,64,0.0058
MiniLM_multilingual,8,128,0.0058
MiniLM_multilingual,8,256,0.0060
MiniLM_multilingual,8,512,0.0139
MiniLM_multilingual,16,1,0.0055
MiniLM_multilingual,16,2,0.0060
MiniLM_multilingual,16,4,0.0061
MiniLM_multilingual,16,8,0.0060
MiniLM_multilingual,16,16,0.0058
MiniLM_multilingual,16,32,0.0058
MiniLM_multilingual,16,64,0.0058
MiniLM_multilingual,16,128,0.0058
MiniLM_multilingual,16,256,0.0104
MiniLM_multilingual,16,512,0.0264
MiniLM_multilingual,32,1,0.0056
MiniLM_multilingual,32,2,0.0060
MiniLM_multilingual,32,4,0.0059
MiniLM_multilingual,32,8,0.0057
MiniLM_multilingual,32,16,0.0057
MiniLM_multilingual,32,32,0.0059
MiniLM_multilingual,32,64,0.0057
MiniLM_multilingual,32,128,0.0086
MiniLM_multilingual,32,256,0.0193
MiniLM_multilingual,32,512,0.0488
mBERT_cased,1,1,0.0051
mBERT_cased,1,2,0.0057
mBERT_cased,1,4,0.0057
mBERT_cased,1,8,0.0058
mBERT_cased,1,16,0.0058
mBERT_cased,1,32,0.0058
mBERT_cased,1,64,0.0059
mBERT_cased,1,128,0.0058
mBERT_cased,1,256,0.0062
mBERT_cased,1,512,0.0100
mBERT_cased,2,1,0.0055
mBERT_cased,2,2,0.0060
mBERT_cased,2,4,0.0061
mBERT_cased,2,8,0.0061
mBERT_cased,2,16,0.0061
mBERT_cased,2,32,0.0061
mBERT_cased,2,64,0.0061
mBERT_cased,2,128,0.0063
mBERT_cased,2,256,0.0102
mBERT_cased,2,512,0.0175
mBERT_cased,4,1,0.0055
mBERT_cased,4,2,0.0061
mBERT_cased,4,4,0.0061
mBERT_cased,4,8,0.0061
mBERT_cased,4,16,0.0061
mBERT_cased,4,32,0.0062
mBERT_cased,4,64,0.0064
mBERT_cased,4,128,0.0098
mBERT_cased,4,256,0.0164
mBERT_cased,4,512,0.0325
mBERT_cased,8,1,0.0055
mBERT_cased,8,2,0.0060
