model,batch_size,sequence_length,result
GPT-2,32,1,1870
GPT-2,32,2,1888
GPT-2,32,4,1928
GPT-2,32,8,1896
GPT-2,32,16,2122
GPT-2,32,32,2466
GPT-2,32,64,3530
GPT-2,32,128,5922
GPT-2,32,256,11322
GPT-2,32,512,25182
