model,batch_size,sequence_length,result
MiniLM,1,128,0.0071
MiniLM,1,256,0.0071
MiniLM,1,512,0.0078
MiniLM,2,1,0.0055
MiniLM,2,2,0.0064
MiniLM,2,4,0.0065
MiniLM,2,8,0.0067
MiniLM,2,16,0.0073
MiniLM,2,32,0.0074
MiniLM,2,64,0.0075
MiniLM,2,128,0.0074
MiniLM,2,256,0.0074
MiniLM,2,512,0.0101
MiniLM,4,1,0.0059
MiniLM,4,2,0.0065
MiniLM,4,4,0.0067
MiniLM,4,8,0.0072
MiniLM,4,16,0.0072
MiniLM,4,32,0.0076
MiniLM,4,64,0.0074
MiniLM,4,128,0.0074
MiniLM,4,256,0.0083
MiniLM,4,512,0.0189
MiniLM,8,1,0.0059
MiniLM,8,2,0.0067
MiniLM,8,4,0.0073
MiniLM,8,8,0.0073
MiniLM,8,16,0.0073
MiniLM,8,32,0.0073
MiniLM,8,64,0.0075
MiniLM,8,128,0.0076
MiniLM,8,256,0.0151
MiniLM,8,512,0.0325
MiniLM,16,1,0.0069
MiniLM,16,2,0.0073
MiniLM,16,4,0.0073
MiniLM,16,8,0.0074
MiniLM,16,16,0.0072
MiniLM,16,32,0.0078
MiniLM,16,64,0.0077
MiniLM,16,128,0.0131
MiniLM,16,256,0.0258
MiniLM,16,512,0.0614
MiniLM,32,1,0.0067
MiniLM,32,2,0.0073
MiniLM,32,4,0.0075
MiniLM,32,8,0.0072
MiniLM,32,16,0.0074
MiniLM,32,32,0.0076
MiniLM,32,64,0.0121
MiniLM,32,128,0.0228
MiniLM,32,256,0.0479
MiniLM,32,512,0.1195
MiniLM_multilingual,1,1,0.0054
MiniLM_multilingual,1,2,0.0056
MiniLM_multilingual,1,4,0.0061
MiniLM_multilingual,1,8,0.0061
MiniLM_multilingual,1,16,0.0065
MiniLM_multilingual,1,32,0.0070
MiniLM_multilingual,1,64,0.0070
MiniLM_multilingual,1,128,0.0072
MiniLM_multilingual,1,256,0.0070
MiniLM_multilingual,1,512,0.0072
MiniLM_multilingual,2,1,0.0054
MiniLM_multilingual,2,2,0.0065
MiniLM_multilingual,2,4,0.0065
MiniLM_multilingual,2,8,0.0068
MiniLM_multilingual,2,16,0.0073
MiniLM_multilingual,2,32,0.0074
MiniLM_multilingual,2,64,0.0075
MiniLM_multilingual,2,128,0.0074
MiniLM_multilingual,2,256,0.0076
MiniLM_multilingual,2,512,0.0102
MiniLM_multilingual,4,1,0.0059
MiniLM_multilingual,4,2,0.0065
MiniLM_multilingual,4,4,0.0068
MiniLM_multilingual,4,8,0.0073
MiniLM_multilingual,4,16,0.0073
MiniLM_multilingual,4,32,0.0074
MiniLM_multilingual,4,64,0.0074
MiniLM_multilingual,4,128,0.0075
MiniLM_multilingual,4,256,0.0083
MiniLM_multilingual,4,512,0.0184
MiniLM_multilingual,8,1,0.0059
MiniLM_multilingual,8,2,0.0067
MiniLM_multilingual,8,4,0.0072
MiniLM_multilingual,8,8,0.0073
MiniLM_multilingual,8,16,0.0073
MiniLM_multilingual,8,32,0.0074
MiniLM_multilingual,8,64,0.0074
MiniLM_multilingual,8,128,0.0077
MiniLM_multilingual,8,256,0.0152
MiniLM_multilingual,8,512,0.0315
MiniLM_multilingual,16,1,0.0062
MiniLM_multilingual,16,2,0.0087
MiniLM_multilingual,16,4,0.0074
MiniLM_multilingual,16,8,0.0075
MiniLM_multilingual,16,16,0.0072
MiniLM_multilingual,16,32,0.0075
MiniLM_multilingual,16,64,0.0074
MiniLM_multilingual,16,128,0.0132
MiniLM_multilingual,16,256,0.0249
MiniLM_multilingual,16,512,0.0611
MiniLM_multilingual,32,1,0.0067
MiniLM_multilingual,32,2,0.0073
MiniLM_multilingual,32,4,0.0074
MiniLM_multilingual,32,8,0.0073
MiniLM_multilingual,32,16,0.0089
MiniLM_multilingual,32,32,0.0084
MiniLM_multilingual,32,64,0.0123
MiniLM_multilingual,32,128,0.0219
MiniLM_multilingual,32,256,0.0478
MiniLM_multilingual,32,512,0.1194
mBERT_cased,1,1,0.0060
mBERT_cased,1,2,0.0062
mBERT_cased,1,4,0.0063
mBERT_cased,1,8,0.0067
mBERT_cased,1,16,0.0067
mBERT_cased,1,32,0.0071
mBERT_cased,1,64,0.0072
mBERT_cased,1,128,0.0071
mBERT_cased,1,256,0.0095
mBERT_cased,1,512,0.0174
mBERT_cased,2,1,0.0060
mBERT_cased,2,2,0.0067
mBERT_cased,2,4,0.0070
mBERT_cased,2,8,0.0071
mBERT_cased,2,16,0.0073
mBERT_cased,2,32,0.0078
mBERT_cased,2,64,0.0074
mBERT_cased,2,128,0.0097
mBERT_cased,2,256,0.0168
mBERT_cased,2,512,0.0311
mBERT_cased,4,1,0.0061
mBERT_cased,4,2,0.0071
mBERT_cased,4,4,0.0070
mBERT_cased,4,8,0.0074
mBERT_cased,4,16,0.0075
mBERT_cased,4,32,0.0077
mBERT_cased,4,64,0.0095
mBERT_cased,4,128,0.0160
mBERT_cased,4,256,0.0291
mBERT_cased,4,512,0.0585
mBERT_cased,8,1,0.0066
mBERT_cased,8,2,0.0071
mBERT_cased,8,4,0.0074
mBERT_cased,8,8,0.0075
mBERT_cased,8,16,0.0073
mBERT_cased,8,32,0.0096
mBERT_cased,8,64,0.0157
mBERT_cased,8,128,0.0282
mBERT_cased,8,256,0.0551
mBERT_cased,8,512,0.1115
mBERT_cased,16,1,0.0065
mBERT_cased,16,2,0.0074
mBERT_cased,16,4,0.0075
mBERT_cased,16,8,0.0074
mBERT_cased,16,16,0.0095
mBERT_cased,16,32,0.0156
mBERT_cased,16,64,0.0276
mBERT_cased,16,128,0.0529
mBERT_cased,16,256,0.1037
mBERT_cased,16,512,0.2221
mBERT_cased,32,1,0.0068
mBERT_cased,32,2,0.0075
mBERT_cased,32,4,0.0074
mBERT_cased,32,8,0.0094
mBERT_cased,32,16,0.0157
mBERT_cased,32,32,0.0275
mBERT_cased,32,64,0.0519
mBERT_cased,32,128,0.1005
mBERT_cased,32,256,0.2070
mBERT_cased,32,512,0.4382
XLM-R_base,1,1,0.0061
XLM-R_base,1,2,0.0064
XLM-R_base,1,4,0.0066
XLM-R_base,1,8,0.0070
XLM-R_base,1,16,0.0070
XLM-R_base,1,32,0.0076
XLM-R_base,1,64,0.0079
XLM-R_base,1,128,0.0084
XLM-R_base,1,256,0.0130
XLM-R_base,1,512,0.0237
XLM-R_base,2,1,0.0062
XLM-R_base,2,2,0.0069
XLM-R_base,2,4,0.0073
XLM-R_base,2,8,0.0071
XLM-R_base,2,16,0.0076
XLM-R_base,2,32,0.0080
XLM-R_base,2,64,0.0084
XLM-R_base,2,128,0.0131
XLM-R_base,2,256,0.0234
XLM-R_base,2,512,0.0435
XLM-R_base,4,1,0.0063
XLM-R_base,4,2,0.0072
XLM-R_base,4,4,0.0073
XLM-R_base,4,8,0.0074
XLM-R_base,4,16,0.0079
XLM-R_base,4,32,0.0086
XLM-R_base,4,64,0.0131
XLM-R_base,4,128,0.0221
XLM-R_base,4,256,0.0415
XLM-R_base,4,512,0.0833
XLM-R_base,8,1,0.0066
XLM-R_base,8,2,0.0072
XLM-R_base,8,4,0.0076
XLM-R_base,8,8,0.0077
XLM-R_base,8,16,0.0082
XLM-R_base,8,32,0.0130
XLM-R_base,8,64,0.0224
XLM-R_base,8,128,0.0405
XLM-R_base,8,256,0.0794
XLM-R_base,8,512,0.1611
XLM-R_base,16,1,0.0067
XLM-R_base,16,2,0.0076
XLM-R_base,16,4,0.0076
XLM-R_base,16,8,0.0085
XLM-R_base,16,16,0.0131
XLM-R_base,16,32,0.0223
XLM-R_base,16,64,0.0401
XLM-R_base,16,128,0.0777
XLM-R_base,16,256,0.1542
XLM-R_base,16,512,0.3223
XLM-R_base,32,1,0.0069
XLM-R_base,32,2,0.0078
XLM-R_base,32,4,0.0083
XLM-R_base,32,8,0.0128
XLM-R_base,32,16,0.0219
XLM-R_base,32,32,0.0403
XLM-R_base,32,64,0.0769
XLM-R_base,32,128,0.1504
XLM-R_base,32,256,0.3079
XLM-R_base,32,512,0.6357
XLM-R_large,1,1,0.0116
XLM-R_large,1,2,0.0128
XLM-R_large,1,4,0.0130
XLM-R_large,1,8,0.0141
XLM-R_large,1,16,0.0139
XLM-R_large,1,32,0.0143
XLM-R_large,1,64,0.0141
XLM-R_large,1,128,0.0164
XLM-R_large,1,256,0.0270
XLM-R_large,1,512,0.0527
XLM-R_large,2,1,0.0126
XLM-R_large,2,2,0.0137
XLM-R_large,2,4,0.0145
XLM-R_large,2,8,0.0144
XLM-R_large,2,16,0.0146
XLM-R_large,2,32,0.0148
XLM-R_large,2,64,0.0167
XLM-R_large,2,128,0.0269
XLM-R_large,2,256,0.0505
XLM-R_large,2,512,0.1020
XLM-R_large,4,1,0.0127
XLM-R_large,4,2,0.0148
XLM-R_large,4,4,0.0144
XLM-R_large,4,8,0.0147
XLM-R_large,4,16,0.0145
XLM-R_large,4,32,0.0166
XLM-R_large,4,64,0.0259
XLM-R_large,4,128,0.0476
XLM-R_large,4,256,0.0969
XLM-R_large,4,512,0.1954
XLM-R_large,8,1,0.0137
XLM-R_large,8,2,0.0146
XLM-R_large,8,4,0.0147
XLM-R_large,8,8,0.0147
XLM-R_large,8,16,0.0164
XLM-R_large,8,32,0.0270
XLM-R_large,8,64,0.0473
XLM-R_large,8,128,0.0938
XLM-R_large,8,256,0.1840
XLM-R_large,8,512,0.3864
XLM-R_large,16,1,0.0135
XLM-R_large,16,2,0.0144
XLM-R_large,16,4,0.0144
XLM-R_large,16,8,0.0165
XLM-R_large,16,16,0.0267
XLM-R_large,16,32,0.0484
XLM-R_large,16,64,0.0923
XLM-R_large,16,128,0.1778
XLM-R_large,16,256,0.3624
XLM-R_large,16,512,0.7750
XLM-R_large,32,1,0.0132
XLM-R_large,32,2,0.0144
XLM-R_large,32,4,0.0165
XLM-R_large,32,8,0.0258
XLM-R_large,32,16,0.0469
XLM-R_large,32,32,0.0919
XLM-R_large,32,64,0.1755
XLM-R_large,32,128,0.3517
XLM-R_large,32,256,0.7276
XLM-R_large,32,512,1.5168
GPT-2,1,1,0.0070
GPT-2,1,2,0.0067
GPT-2,1,4,0.0068
GPT-2,1,8,0.0069
GPT-2,1,16,0.0070
GPT-2,1,32,0.0071
GPT-2,1,64,0.0069
GPT-2,1,128,0.0071
GPT-2,1,256,0.0077
GPT-2,1,512,0.0143
GPT-2,2,1,0.0068
GPT-2,2,2,0.0071
GPT-2,2,4,0.0071
GPT-2,2,8,0.0072
GPT-2,2,16,0.0073
GPT-2,2,32,0.0073
GPT-2,2,64,0.0074
GPT-2,2,128,0.0081
GPT-2,2,256,0.0133
GPT-2,2,512,0.0269
GPT-2,4,1,0.0070
GPT-2,4,2,0.0071
GPT-2,4,4,0.0073
GPT-2,4,8,0.0090
GPT-2,4,16,0.0071
GPT-2,4,32,0.0091
GPT-2,4,64,0.0081
GPT-2,4,128,0.0129
GPT-2,4,256,0.0251
GPT-2,4,512,0.0496
GPT-2,8,1,0.0071
GPT-2,8,2,0.0075
GPT-2,8,4,0.0072
GPT-2,8,8,0.0072
GPT-2,8,16,0.0073
GPT-2,8,32,0.0081
GPT-2,8,64,0.0127
GPT-2,8,128,0.0241
GPT-2,8,256,0.0459
GPT-2,8,512,0.0944
GPT-2,16,1,0.0073
GPT-2,16,2,0.0073
GPT-2,16,4,0.0072
GPT-2,16,8,0.0074
GPT-2,16,16,0.0080
GPT-2,16,32,0.0122
GPT-2,16,64,0.0220
GPT-2,16,128,0.0428
GPT-2,16,256,0.0870
GPT-2,16,512,0.1831
GPT-2,32,1,0.0072
GPT-2,32,2,0.0071
GPT-2,32,4,0.0073
GPT-2,32,8,0.0078
GPT-2,32,16,0.0121
GPT-2,32,32,0.0229
GPT-2,32,64,0.0426
GPT-2,32,128,0.0833
GPT-2,32,256,0.1691
GPT-2,32,512,0.3670
