model,batch_size,sequence_length,result
mBERT_cased,32,4,0.0292
mBERT_cased,32,8,0.0364
mBERT_cased,32,16,0.0579
mBERT_cased,32,32,0.1052
mBERT_cased,32,64,0.1985
mBERT_cased,32,128,0.4325
mBERT_cased,32,256,0.8763
mBERT_cased,32,512,N/A
XLM-R_base,1,1,0.0269
XLM-R_base,1,2,0.0272
XLM-R_base,1,4,0.0277
XLM-R_base,1,8,0.0277
XLM-R_base,1,16,0.0272
XLM-R_base,1,32,0.0284
XLM-R_base,1,64,0.0290
XLM-R_base,1,128,0.0365
XLM-R_base,1,256,0.0552
XLM-R_base,1,512,0.0950
XLM-R_base,2,1,0.0265
XLM-R_base,2,2,0.0276
XLM-R_base,2,4,0.0282
XLM-R_base,2,8,0.0276
XLM-R_base,2,16,0.0287
XLM-R_base,2,32,0.0295
XLM-R_base,2,64,0.0362
XLM-R_base,2,128,0.0539
XLM-R_base,2,256,0.0920
XLM-R_base,2,512,0.1715
XLM-R_base,4,1,0.0269
XLM-R_base,4,2,0.0287
XLM-R_base,4,4,0.0285
XLM-R_base,4,8,0.0291
XLM-R_base,4,16,0.0297
XLM-R_base,4,32,0.0362
XLM-R_base,4,64,0.0535
XLM-R_base,4,128,0.0887
XLM-R_base,4,256,0.1643
XLM-R_base,4,512,0.3297
XLM-R_base,8,1,0.0269
XLM-R_base,8,2,0.0284
XLM-R_base,8,4,0.0287
XLM-R_base,8,8,0.0289
XLM-R_base,8,16,0.0362
XLM-R_base,8,32,0.0534
XLM-R_base,8,64,0.0878
XLM-R_base,8,128,0.1608
XLM-R_base,8,256,0.3151
XLM-R_base,8,512,0.7149
XLM-R_base,16,1,0.0266
XLM-R_base,16,2,0.0295
XLM-R_base,16,4,0.0290
XLM-R_base,16,8,0.0361
XLM-R_base,16,16,0.0541
XLM-R_base,16,32,0.0876
XLM-R_base,16,64,0.1590
XLM-R_base,16,128,0.3080
XLM-R_base,16,256,0.6862
XLM-R_base,16,512,N/A
XLM-R_base,32,1,0.0249
XLM-R_base,32,2,0.0296
XLM-R_base,32,4,0.0364
XLM-R_base,32,8,0.0535
XLM-R_base,32,16,0.0883
XLM-R_base,32,32,0.1581
XLM-R_base,32,64,0.3044
XLM-R_base,32,128,0.6705
XLM-R_base,32,256,N/A
XLM-R_base,32,512,N/A
XLM-R_large,1,1,0.0417
XLM-R_large,1,2,0.0448
XLM-R_large,1,4,0.0441
XLM-R_large,1,8,0.0450
XLM-R_large,1,16,0.0472
XLM-R_large,1,32,0.0411
XLM-R_large,1,64,0.0498
XLM-R_large,1,128,0.0667
XLM-R_large,1,256,0.1072
XLM-R_large,1,512,0.1926
XLM-R_large,2,1,0.0418
XLM-R_large,2,2,0.0458
XLM-R_large,2,4,0.0474
XLM-R_large,2,8,0.0465
XLM-R_large,2,16,0.0481
XLM-R_large,2,32,0.0499
XLM-R_large,2,64,0.0661
XLM-R_large,2,128,0.1050
XLM-R_large,2,256,0.1830
XLM-R_large,2,512,0.3621
XLM-R_large,4,1,0.0375
XLM-R_large,4,2,0.0462
XLM-R_large,4,4,0.0463
XLM-R_large,4,8,0.0463
XLM-R_large,4,16,0.0497
XLM-R_large,4,32,0.0668
XLM-R_large,4,64,0.1037
XLM-R_large,4,128,0.1771
XLM-R_large,4,256,0.3424
XLM-R_large,4,512,0.7022
XLM-R_large,8,1,0.0438
XLM-R_large,8,2,0.0461
XLM-R_large,8,4,0.0469
XLM-R_large,8,8,0.0496
XLM-R_large,8,16,0.0667
XLM-R_large,8,32,0.1035
XLM-R_large,8,64,0.1740
XLM-R_large,8,128,0.3317
XLM-R_large,8,256,0.6645
XLM-R_large,8,512,1.4271
XLM-R_large,16,1,0.0441
XLM-R_large,16,2,0.0405
XLM-R_large,16,4,0.0498
XLM-R_large,16,8,0.0668
XLM-R_large,16,16,0.1044
XLM-R_large,16,32,0.1735
XLM-R_large,16,64,0.3269
XLM-R_large,16,128,0.6455
XLM-R_large,16,256,1.3415
XLM-R_large,16,512,N/A
XLM-R_large,32,1,0.0443
XLM-R_large,32,2,0.0501
XLM-R_large,32,4,0.0670
XLM-R_large,32,8,0.1036
XLM-R_large,32,16,0.1745
XLM-R_large,32,32,0.3257
XLM-R_large,32,64,0.6365
XLM-R_large,32,128,1.2992
XLM-R_large,32,256,N/A
